sample_id,pair_id,task,branch,video_path,video_exists,question,prompt,ground_truth,source
enfh:166:basic,enfh:166,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.3_Demo_City_Scenario-en.mp4,False,"Does the video provide information that allows us to learn that 'This course demonstrates how Internet of Things (IoT) can be applied in a smart city scenario, using tools like Packet Tracer to simulate situations where devices like carbon monoxide detectors and smart street lamps interact to improve safety and efficiency in environments such as poorly ventilated areas or streets.'","Does the video provide information that allows us to learn that 'This course demonstrates how Internet of Things (IoT) can be applied in a smart city scenario, using tools like Packet Tracer to simulate situations where devices like carbon monoxide detectors and smart street lamps interact to improve safety and efficiency in environments such as poorly ventilated areas or streets.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:166:hallucination,enfh:166,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.3_Demo_City_Scenario-en.mp4,False,"Does the video provide information that allows us to learn that 'This course demonstrates how Internet of Things (IoT) can be applied in a feudal kingdom scenario, using tools like Packet Tracer to simulate situations where devices like carbon monoxide detectors and smart street lamps interact to improve safety and efficiency in environments such as poorly ventilated areas or streets.'","Does the video provide information that allows us to learn that 'This course demonstrates how Internet of Things (IoT) can be applied in a feudal kingdom scenario, using tools like Packet Tracer to simulate situations where devices like carbon monoxide detectors and smart street lamps interact to improve safety and efficiency in environments such as poorly ventilated areas or streets.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:167:basic,enfh:167,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.3_Demo_Home_Scenario-en.mp4,False,"Does the video provide information that allows us to learn that 'This course demonstrates how to set up basic Internet of Things scenarios using Cisco Packet Tracer by connecting various devices such as smartphones, cell towers, and home appliances to create a system that allows remote control and monitoring.'","Does the video provide information that allows us to learn that 'This course demonstrates how to set up basic Internet of Things scenarios using Cisco Packet Tracer by connecting various devices such as smartphones, cell towers, and home appliances to create a system that allows remote control and monitoring.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:167:hallucination,enfh:167,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.3_Demo_Home_Scenario-en.mp4,False,"Does the video provide information that allows us to learn that 'This course demonstrates how to set up basic Internet of Things scenarios using Cisco Packet Tracer by connecting various devices such as toasters, traditional light bulbs, and manual door locks to create a system that allows remote control and monitoring.'","Does the video provide information that allows us to learn that 'This course demonstrates how to set up basic Internet of Things scenarios using Cisco Packet Tracer by connecting various devices such as toasters, traditional light bulbs, and manual door locks to create a system that allows remote control and monitoring.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:168:basic,enfh:168,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2_Animation_Final-en.mp4,False,"Does the video provide information that allows us to learn that 'The course outlines how the Internet of Things (IoT) encompasses a vast array of objects embedded with sensors and actuators that allow them to collect data and act upon it, exemplified by a smart sprinkler system on a farm that autonomously manages irrigation by analyzing soil moisture levels and weather forecasts.'","Does the video provide information that allows us to learn that 'The course outlines how the Internet of Things (IoT) encompasses a vast array of objects embedded with sensors and actuators that allow them to collect data and act upon it, exemplified by a smart sprinkler system on a farm that autonomously manages irrigation by analyzing soil moisture levels and weather forecasts.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:168:hallucination,enfh:168,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2_Animation_Final-en.mp4,False,"Does the video provide information that allows us to learn that 'The course outlines how the Internet of Things (IoT) encompasses a vast array of objects embedded with sensors and actuators that allow them to **ignore data** and act upon it, exemplified by a smart sprinkler system on a farm that autonomously manages irrigation by **ignoring** soil moisture levels and weather forecasts.'","Does the video provide information that allows us to learn that 'The course outlines how the Internet of Things (IoT) encompasses a vast array of objects embedded with sensors and actuators that allow them to **ignore data** and act upon it, exemplified by a smart sprinkler system on a farm that autonomously manages irrigation by **ignoring** soil moisture levels and weather forecasts.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:169:basic,enfh:169,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/W3CHTM52T415-V001100_DTH_webedx.mp4,False,"Does the video provide information that allows us to learn that 'This course demonstrates the basics of integrating streamed audio content into a webpage using the Web Audio API, including setting up audio elements in JSBin, addressing cross-origin requests, and manipulating audio streams through JavaScript to route them through custom audio graphs for output.'","Does the video provide information that allows us to learn that 'This course demonstrates the basics of integrating streamed audio content into a webpage using the Web Audio API, including setting up audio elements in JSBin, addressing cross-origin requests, and manipulating audio streams through JavaScript to route them through custom audio graphs for output.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:169:hallucination,enfh:169,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/W3CHTM52T415-V001100_DTH_webedx.mp4,False,"Does the video provide information that allows us to learn that 'This course demonstrates the basics of integrating streamed audio content into a webpage using the Web Audio API, including setting up video elements in JSBin, addressing cross-origin requests, and manipulating video streams through JavaScript to route them through custom video graphs for output.'","Does the video provide information that allows us to learn that 'This course demonstrates the basics of integrating streamed audio content into a webpage using the Web Audio API, including setting up video elements in JSBin, addressing cross-origin requests, and manipulating video streams through JavaScript to route them through custom video graphs for output.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:170:basic,enfh:170,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/The_Story_of_Linux-en.mp4,False,"Does the video provide information that allows us to learn that 'This course outlines the evolution of Linux from Linus Torvalds' humble hobby project to its global dominance in computing, highlighting its revolutionary open-source model, widespread adoption in both commercial and private sectors, and its pivotal role in the infrastructure of the modern internet.'","Does the video provide information that allows us to learn that 'This course outlines the evolution of Linux from Linus Torvalds' humble hobby project to its global dominance in computing, highlighting its revolutionary open-source model, widespread adoption in both commercial and private sectors, and its pivotal role in the infrastructure of the modern internet.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:170:hallucination,enfh:170,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/The_Story_of_Linux-en.mp4,False,"Does the video provide information that allows us to learn that 'This course outlines the stagnation of Linux from Linus Torvalds' ambitious industry project to its global obscurity in computing, highlighting its unconventional closed-source model, limited adoption in both commercial and private sectors, and its marginal role in the infrastructure of the modern internet.'","Does the video provide information that allows us to learn that 'This course outlines the stagnation of Linux from Linus Torvalds' ambitious industry project to its global obscurity in computing, highlighting its unconventional closed-source model, limited adoption in both commercial and private sectors, and its marginal role in the infrastructure of the modern internet.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:171:basic,enfh:171,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/MicrosoftDEV290x-V000500_DTH.mp4,False,"Does the video provide information that allows us to learn that 'This course introduces the utilization of Python and various libraries like Matplotlib, Pillow, OpenCV, Scikit-Image, and NumPy, demonstrating how they analyze, manipulate, and share image data in data science and AI projects.'","Does the video provide information that allows us to learn that 'This course introduces the utilization of Python and various libraries like Matplotlib, Pillow, OpenCV, Scikit-Image, and NumPy, demonstrating how they analyze, manipulate, and share image data in data science and AI projects.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:171:hallucination,enfh:171,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/MicrosoftDEV290x-V000500_DTH.mp4,False,"Does the video provide information that allows us to learn that 'This course introduces the utilization of Python and various libraries like Matplotlib, Pillow, OpenCV, Scikit-Image, and NumPy for music composition, demonstrating how they analyze, manipulate, and share musical notes in data science and AI projects.'","Does the video provide information that allows us to learn that 'This course introduces the utilization of Python and various libraries like Matplotlib, Pillow, OpenCV, Scikit-Image, and NumPy for music composition, demonstrating how they analyze, manipulate, and share musical notes in data science and AI projects.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:172:basic,enfh:172,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/How_Linux_is_Built-en.mp4,False,"Does the video provide information that allows us to learn that 'Linux is omnipresent across devices and industries, surpassing other operating systems in development velocity and widespread usage due to its unique, large-scale collaborative process involving thousands of contributors from around the world, making it the backbone of modern computing and technological infrastructure.'","Does the video provide information that allows us to learn that 'Linux is omnipresent across devices and industries, surpassing other operating systems in development velocity and widespread usage due to its unique, large-scale collaborative process involving thousands of contributors from around the world, making it the backbone of modern computing and technological infrastructure.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:172:hallucination,enfh:172,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/How_Linux_is_Built-en.mp4,False,"Does the video provide information that allows us to learn that 'Linux is absent across devices and industries, failing to surpass other operating systems in development velocity and widespread usage due to its unique, large-scale collaborative process involving thousands of contributors from around the world, making it peripheral to modern computing and technological infrastructure.'","Does the video provide information that allows us to learn that 'Linux is absent across devices and industries, failing to surpass other operating systems in development velocity and widespread usage due to its unique, large-scale collaborative process involving thousands of contributors from around the world, making it peripheral to modern computing and technological infrastructure.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:173:basic,enfh:173,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.3_Demo_Industrial_Scenario-en.mp4,False,"Does the video provide information that allows us to learn that 'This course explores an Internet of Things (IoT) scenario where interconnected sensors and actuators are used to efficiently manage water usage in lawn sprinkling systems by monitoring soil moisture, atmospheric conditions, and potential flooding, showcasing a practical application of IoT in optimizing water conservation and management.'","Does the video provide information that allows us to learn that 'This course explores an Internet of Things (IoT) scenario where interconnected sensors and actuators are used to efficiently manage water usage in lawn sprinkling systems by monitoring soil moisture, atmospheric conditions, and potential flooding, showcasing a practical application of IoT in optimizing water conservation and management.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:173:hallucination,enfh:173,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.3_Demo_Industrial_Scenario-en.mp4,False,"Does the video provide information that allows us to learn that 'This course explores an Internet of Things (IoT) scenario where interconnected sensors and actuators are used to increase water usage in lawn sprinkling systems by ignoring soil moisture, atmospheric conditions, and potential flooding, showcasing a practical application of IoT in undermining water conservation and management.'","Does the video provide information that allows us to learn that 'This course explores an Internet of Things (IoT) scenario where interconnected sensors and actuators are used to increase water usage in lawn sprinkling systems by ignoring soil moisture, atmospheric conditions, and potential flooding, showcasing a practical application of IoT in undermining water conservation and management.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:174:basic,enfh:174,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/Crash_Course_History_of_Science_Preview_-_English.mp4,False,"Does the video provide information that allows us to learn that 'This course, hosted by Hank Green on Crash Course, embarks on a journey to explore the development of the scientific method through history, examining how humanity's quest for answers to fundamental questions like ""what is stuff?"" and ""where are we?"" has evolved from ancient civilizations to modern scientific achievements.'","Does the video provide information that allows us to learn that 'This course, hosted by Hank Green on Crash Course, embarks on a journey to explore the development of the scientific method through history, examining how humanity's quest for answers to fundamental questions like ""what is stuff?"" and ""where are we?"" has evolved from ancient civilizations to modern scientific achievements.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:174:hallucination,enfh:174,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/Crash_Course_History_of_Science_Preview_-_English.mp4,False,"Does the video provide information that allows us to learn that 'This course, hosted by Hank Green on Crash Course, embarks on a journey to explore the abandonment of the scientific method through history, examining how humanity's disregard for answers to fundamental questions like ""what is stuff?"" and ""where are we?"" has evolved from ancient civilizations to modern scientific achievements.'","Does the video provide information that allows us to learn that 'This course, hosted by Hank Green on Crash Course, embarks on a journey to explore the abandonment of the scientific method through history, examining how humanity's disregard for answers to fundamental questions like ""what is stuff?"" and ""where are we?"" has evolved from ancient civilizations to modern scientific achievements.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:175:basic,enfh:175,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/MicrosoftDEV290x-V000400_DTH.mp4,False,"Does the video provide information that allows us to learn that 'This course segment covers essential image manipulations such as rotating, transposing, flipping, and resizing images without distortion, vital for preparing data for machine learning models in computer vision.'","Does the video provide information that allows us to learn that 'This course segment covers essential image manipulations such as rotating, transposing, flipping, and resizing images without distortion, vital for preparing data for machine learning models in computer vision.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:175:hallucination,enfh:175,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/MicrosoftDEV290x-V000400_DTH.mp4,False,"Does the video provide information that allows us to learn that 'This course segment covers only obsolete techniques such as using physical scissors and glue for cutting and pasting printed images, vital for preparing data for machine learning models in computer vision.'","Does the video provide information that allows us to learn that 'This course segment covers only obsolete techniques such as using physical scissors and glue for cutting and pasting printed images, vital for preparing data for machine learning models in computer vision.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:176:basic,enfh:176,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M1.4_Assistive_Benefits-en.mp4,False,"Does the video provide information that allows us to learn that 'Dr. Scott Hollier, a digital access specialist with 15 years of experience, emphasizes the profound impact of accessible technology on enhancing daily life and independence for individuals with disabilities, through voice-activated devices and the Internet of Things.'","Does the video provide information that allows us to learn that 'Dr. Scott Hollier, a digital access specialist with 15 years of experience, emphasizes the profound impact of accessible technology on enhancing daily life and independence for individuals with disabilities, through voice-activated devices and the Internet of Things.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:176:hallucination,enfh:176,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M1.4_Assistive_Benefits-en.mp4,False,"Does the video provide information that allows us to learn that 'Dr. Scott Hollier, a digital access specialist with 25 years of experience, dismisses the importance of accessible technology on enhancing daily life and independence for individuals with disabilities, through voice-activated devices and the Internet of Things.'","Does the video provide information that allows us to learn that 'Dr. Scott Hollier, a digital access specialist with 25 years of experience, dismisses the importance of accessible technology on enhancing daily life and independence for individuals with disabilities, through voice-activated devices and the Internet of Things.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:177:basic,enfh:177,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/HarvardXPH526x-V002500_DTH_pythedx.mp4,False,"Does the video provide information that allows us to learn that 'Ranges are immutable sequences of integers efficiently used in for loops, created by specifying a stopping value, and optionally a start and step size, allowing for optimized looping through large datasets without converting them into lists.'","Does the video provide information that allows us to learn that 'Ranges are immutable sequences of integers efficiently used in for loops, created by specifying a stopping value, and optionally a start and step size, allowing for optimized looping through large datasets without converting them into lists.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:177:hallucination,enfh:177,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/HarvardXPH526x-V002500_DTH_pythedx.mp4,False,"Does the video provide information that allows us to learn that 'Ranges are mutable sequences of integers efficiently used in for loops, created by specifying a stopping value, and optionally a start and step size, allowing for optimized looping through large datasets with converting them into lists.'","Does the video provide information that allows us to learn that 'Ranges are mutable sequences of integers efficiently used in for loops, created by specifying a stopping value, and optionally a start and step size, allowing for optimized looping through large datasets with converting them into lists.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:178:basic,enfh:178,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/W3CHTM52T415-V000500_DTH_webedx.mp4,False,"Does the video provide information that allows us to learn that 'This course provides an introductory overview of video tracks for subtitles and chapters, demonstrating compatibility across different browsers, exploring the Track API for improved functionalities, and discussing security constraints associated with cross-origin resource sharing.'","Does the video provide information that allows us to learn that 'This course provides an introductory overview of video tracks for subtitles and chapters, demonstrating compatibility across different browsers, exploring the Track API for improved functionalities, and discussing security constraints associated with cross-origin resource sharing.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:178:hallucination,enfh:178,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/W3CHTM52T415-V000500_DTH_webedx.mp4,False,"Does the video provide information that allows us to learn that 'This course provides an introductory overview of video tracks for subtitles and chapters, demonstrating compatibility across all software ever created, exploring the Track API for reduced functionalities, and discussing the absence of security constraints associated with cross-origin resource sharing.'","Does the video provide information that allows us to learn that 'This course provides an introductory overview of video tracks for subtitles and chapters, demonstrating compatibility across all software ever created, exploring the Track API for reduced functionalities, and discussing the absence of security constraints associated with cross-origin resource sharing.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:179:basic,enfh:179,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.1_Demo_PT_Intro-en.mp4,False,"Does the video provide information that allows us to learn that 'This course provides an introductory demonstration of the Cisco Packet Tracer network simulation tool, showcasing its capabilities to simulate various devices and components, including network-capable devices, sensors, and network infrastructure, enabling users to explore, configure, and connect these elements within a simulated environment.'","Does the video provide information that allows us to learn that 'This course provides an introductory demonstration of the Cisco Packet Tracer network simulation tool, showcasing its capabilities to simulate various devices and components, including network-capable devices, sensors, and network infrastructure, enabling users to explore, configure, and connect these elements within a simulated environment.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:179:hallucination,enfh:179,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.1_Demo_PT_Intro-en.mp4,False,"Does the video provide information that allows us to learn that 'This course provides an introductory demonstration of the Cisco Packet Tracer Culinary Cooking tool, showcasing its capabilities to simulate various devices and components, including network-capable devices, sensors, and network infrastructure, enabling users to explore, configure, and connect these elements within a simulated environment.'","Does the video provide information that allows us to learn that 'This course provides an introductory demonstration of the Cisco Packet Tracer Culinary Cooking tool, showcasing its capabilities to simulate various devices and components, including network-capable devices, sensors, and network infrastructure, enabling users to explore, configure, and connect these elements within a simulated environment.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:180:basic,enfh:180,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.1_CS_KIP_Sensors-en.mp4,False,"Does the video provide information that allows us to learn that 'For a vehicle to achieve full autonomy, it must replicate human roles in driving by utilizing technologies like Lidar, stereo cameras, and various sensors, integrated with systems for precise control and navigation.'","Does the video provide information that allows us to learn that 'For a vehicle to achieve full autonomy, it must replicate human roles in driving by utilizing technologies like Lidar, stereo cameras, and various sensors, integrated with systems for precise control and navigation.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:180:hallucination,enfh:180,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2.1_CS_KIP_Sensors-en.mp4,False,"Does the video provide information that allows us to learn that 'For a vehicle to achieve full autonomy, it must avoid technologies like Lidar, stereo cameras, and various sensors, solely relying on intuition and guesswork for control and navigation.'","Does the video provide information that allows us to learn that 'For a vehicle to achieve full autonomy, it must avoid technologies like Lidar, stereo cameras, and various sensors, solely relying on intuition and guesswork for control and navigation.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:181:basic,enfh:181,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/W3CHTM52T415-V000600_DTH_webedx.mp4,False,"Does the video provide information that allows us to learn that 'This course demonstrates how to manage HTML track elements using JavaScript, including detecting loaded and active tracks, manipulating track properties, and dynamically updating track statuses on the web page.'","Does the video provide information that allows us to learn that 'This course demonstrates how to manage HTML track elements using JavaScript, including detecting loaded and active tracks, manipulating track properties, and dynamically updating track statuses on the web page.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:181:hallucination,enfh:181,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/W3CHTM52T415-V000600_DTH_webedx.mp4,False,"Does the video provide information that allows us to learn that 'This course demonstrates how to taste HTML track elements using JavaScript, including detecting loaded and active tracks, manipulating track properties, and dynamically updating track statuses on the web page.'","Does the video provide information that allows us to learn that 'This course demonstrates how to taste HTML track elements using JavaScript, including detecting loaded and active tracks, manipulating track properties, and dynamically updating track statuses on the web page.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:182:basic,enfh:182,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/W3CHTM52T415-V000900_DTH_webedx.mp4,False,"Does the video provide information that allows us to learn that 'The course demonstrates how to utilize JavaScript to manage track and cue events within a video, including displaying cues in sync with the video, handling cue enter and exit events, and providing a fallback method for browsers like Firefox that do not support specific listeners.'","Does the video provide information that allows us to learn that 'The course demonstrates how to utilize JavaScript to manage track and cue events within a video, including displaying cues in sync with the video, handling cue enter and exit events, and providing a fallback method for browsers like Firefox that do not support specific listeners.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:182:hallucination,enfh:182,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/W3CHTM52T415-V000900_DTH_webedx.mp4,False,"Does the video provide information that allows us to learn that 'The course demonstrates how to utilize JavaScript to exclusively manage track and cue events within audio files, including displaying cues in sync with the audio, handling cue enter and exit events, and providing a fallback method for browsers like Firefox that fully support all specific listeners without exception.'","Does the video provide information that allows us to learn that 'The course demonstrates how to utilize JavaScript to exclusively manage track and cue events within audio files, including displaying cues in sync with the audio, handling cue enter and exit events, and providing a fallback method for browsers like Firefox that fully support all specific listeners without exception.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:183:basic,enfh:183,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/HarvardXPH526x-V002200_DTH_pythedx.mp4,False,"Does the video provide information that allows us to learn that 'This course segment introduces the concept of sequences in Python, explaining that sequences are ordered collections of objects, highlighting the three basic types—lists, tuples, and range objects— and elaborating on their common operations, specific methods, indexing, slicing, and the ability to access elements using both positive and negative indices.'","Does the video provide information that allows us to learn that 'This course segment introduces the concept of sequences in Python, explaining that sequences are ordered collections of objects, highlighting the three basic types—lists, tuples, and range objects— and elaborating on their common operations, specific methods, indexing, slicing, and the ability to access elements using both positive and negative indices.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:183:hallucination,enfh:183,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/HarvardXPH526x-V002200_DTH_pythedx.mp4,False,"Does the video provide information that allows us to learn that 'This course segment introduces the concept of sequences in Python, explaining that sequences are unordered collections of objects, highlighting the three basic types—lists, tuples, and range objects— and elaborating on their common operations, specific methods, indexing, slicing, and the ability to access elements using both positive and negative indices.'","Does the video provide information that allows us to learn that 'This course segment introduces the concept of sequences in Python, explaining that sequences are unordered collections of objects, highlighting the three basic types—lists, tuples, and range objects— and elaborating on their common operations, specific methods, indexing, slicing, and the ability to access elements using both positive and negative indices.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:184:basic,enfh:184,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2_Intro_Iain-en.mp4,False,"Does the video provide information that allows us to learn that 'This course section introduces the concept of Internet of Things (IoT) by exploring sensors and actuators as input and output devices, respectively, and how they, along with microcontrollers, form a ""thing"" that can be connected to the internet to read or act upon the environment.'","Does the video provide information that allows us to learn that 'This course section introduces the concept of Internet of Things (IoT) by exploring sensors and actuators as input and output devices, respectively, and how they, along with microcontrollers, form a ""thing"" that can be connected to the internet to read or act upon the environment.'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:184:hallucination,enfh:184,enfh,hallucination,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/IOT1x_M2_Intro_Iain-en.mp4,False,"Does the video provide information that allows us to learn that 'This course section introduces the concept of Internet of Things (IoT) by ignoring sensors and actuators as input and output devices, respectively, and how they, along with microcontrollers, form a ""thing"" that can be isolated from the internet to read or act upon the environment.'","Does the video provide information that allows us to learn that 'This course section introduces the concept of Internet of Things (IoT) by ignoring sensors and actuators as input and output devices, respectively, and how they, along with microcontrollers, form a ""thing"" that can be isolated from the internet to read or act upon the environment.'
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
enfh:185:basic,enfh:185,enfh,basic,external/VideoHallucer/videohallucer_datasets/external_nonfactual/videos/MicrosoftDEV290x-V001400_DTH.mp4,False,"Does the video provide information that allows us to learn that '""Deep learning with neural networks, particularly through the application of convolutional neural networks (CNNs), revolutionizes AI solutions by smartly extracting and processing features from images for accurate classification, utilizing layers of filters, activation functions, and pooling to emphasize relevant patterns before final classification.""'","Does the video provide information that allows us to learn that '""Deep learning with neural networks, particularly through the application of convolutional neural networks (CNNs), revolutionizes AI solutions by smartly extracting and processing features from images for accurate classification, utilizing layers of filters, activation functions, and pooling to emphasize relevant patterns before final classification.""'
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_nonfactual/external_nonfactual.json
