task,sample_id,annotation_video_id,resolved_video_path,mapping_status,ground_truth,skip_reason,evaluated
tsh,tsh:357,2Jr1K1wBKfQ_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/2Jr1K1wBKfQ_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:358,APQ_KEVYbBw_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/APQ_KEVYbBw_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:359,LQAFcEvifrU_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/LQAFcEvifrU_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:360,Z_F01eV0Iqw_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Z_F01eV0Iqw_clip_2_5.mp4,resolved,AB,,True
tsh,tsh:361,Z_F01eV0Iqw_clip_2_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Z_F01eV0Iqw_clip_2_6.mp4,resolved,BA,,True
tsh,tsh:362,gee7iCW34_E_clip_4_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/gee7iCW34_E_clip_4_7.mp4,resolved,AB,,True
tsh,tsh:363,_uTNqQhQA9w_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/_uTNqQhQA9w_clip_2_4.mp4,resolved,AB,,True
tsh,tsh:364,WuO75Sb0Kgg_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/WuO75Sb0Kgg_clip_4_5.mp4,resolved,BA,,True
tsh,tsh:365,Ieb7EkMxpJk_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Ieb7EkMxpJk_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:366,UsqhZb0co6o_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/UsqhZb0co6o_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:367,fw_3Bg17UFU_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/fw_3Bg17UFU_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:368,ecVUPpBNpdA_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ecVUPpBNpdA_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:369,ecVUPpBNpdA_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ecVUPpBNpdA_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:370,wQHMoyzJx_w_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/wQHMoyzJx_w_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:371,UCOn2HkJJt8_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/UCOn2HkJJt8_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:372,UbunZxDifYU_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/UbunZxDifYU_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:373,JgDfOMDfNZs_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/JgDfOMDfNZs_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:374,ZOeQh2-ci3M_clip_1_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ZOeQh2-ci3M_clip_1_7.mp4,resolved,AB,,True
tsh,tsh:375,GhVERbQMZWQ_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/GhVERbQMZWQ_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:376,GA8XzZTETPE_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/GA8XzZTETPE_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:377,WOQ0JhA3cOA_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/WOQ0JhA3cOA_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:378,lC12SCZ_-1o_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/lC12SCZ_-1o_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:379,1P_BTFhNZFo_clip_7_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/1P_BTFhNZFo_clip_7_8.mp4,resolved,BA,,True
tsh,tsh:380,ymwMEUuXygs_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ymwMEUuXygs_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:381,kuyuhXuMPX4_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/kuyuhXuMPX4_clip_4_5.mp4,resolved,AB,,True
tsh,tsh:382,kuyuhXuMPX4_clip_4_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/kuyuhXuMPX4_clip_4_7.mp4,resolved,BA,,True
tsh,tsh:383,q8c_0JTe5r8_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/q8c_0JTe5r8_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:384,ZTHsS5lQyvQ_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ZTHsS5lQyvQ_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:385,uiG7A8lEdEg_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/uiG7A8lEdEg_clip_2_4.mp4,resolved,AB,,True
tsh,tsh:386,mio5dnRbo4w_clip_6_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/mio5dnRbo4w_clip_6_7.mp4,resolved,BA,,True
tsh,tsh:387,3PC5_h68qkc_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/3PC5_h68qkc_clip_2_5.mp4,resolved,AB,,True
tsh,tsh:388,Rvsc5eymWIg_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Rvsc5eymWIg_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:389,xaCOYdzox0g_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/xaCOYdzox0g_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:390,iEDDZvKZLMk_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/iEDDZvKZLMk_clip_4_5.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/iEDDZvKZLMk_clip_4_5.mp4,ambiguous,BA,video_ambiguous,True
tsh,tsh:391,w50et2-vEOQ_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/w50et2-vEOQ_clip_2_5.mp4,resolved,AB,,True
tsh,tsh:392,w50et2-vEOQ_clip_2_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/w50et2-vEOQ_clip_2_7.mp4,resolved,BA,,True
tsh,tsh:393,o8n1YnT8ZZ8_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/o8n1YnT8ZZ8_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:394,uWJUoJyvFF0_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/uWJUoJyvFF0_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:395,pQQb2FP1ewE_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/pQQb2FP1ewE_clip_1_4.mp4,resolved,BA,,True
tsh,tsh:396,1cCRZztswFA_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/1cCRZztswFA_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:397,r0P0egQt-jU_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/r0P0egQt-jU_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:398,r0P0egQt-jU_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/r0P0egQt-jU_clip_2_4.mp4,resolved,BA,,True
tsh,tsh:399,9AOVI0OCZqg_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/9AOVI0OCZqg_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:400,ean7ZR6XmG4_clip_2_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ean7ZR6XmG4_clip_2_7.mp4,resolved,BA,,True
tsh,tsh:401,_wl0vFvb8Bc_clip_4_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/_wl0vFvb8Bc_clip_4_7.mp4,resolved,BA,,True
tsh,tsh:402,oKjZW0WTbNI_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/oKjZW0WTbNI_clip_2_3.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/oKjZW0WTbNI_clip_2_3.mp4,ambiguous,AB,video_ambiguous,True
tsh,tsh:403,ux_qqONPSrc_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ux_qqONPSrc_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:404,eyfUkLbsixg_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/eyfUkLbsixg_clip_3_5.mp4,resolved,AB,,True
tsh,tsh:405,eyfUkLbsixg_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/eyfUkLbsixg_clip_2_4.mp4,resolved,AB,,True
tsh,tsh:406,fN2DiOswmOA_clip_5_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/fN2DiOswmOA_clip_5_8.mp4,resolved,BA,,True
tsh,tsh:407,rSGgal9LtDk_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/rSGgal9LtDk_clip_2_5.mp4,resolved,AB,,True
tsh,tsh:408,qisMX7KNi7s_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/qisMX7KNi7s_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:409,woRQ2JxcVHA_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/woRQ2JxcVHA_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:410,T6KP0pg7qxM_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/T6KP0pg7qxM_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:411,ihMn28mft2s_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ihMn28mft2s_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:412,MCsGSMze_6Q_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/MCsGSMze_6Q_clip_3_6.mp4,resolved,BA,,True
tsh,tsh:413,JGRpVcxltKE_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/JGRpVcxltKE_clip_4_5.mp4,resolved,BA,,True
tsh,tsh:414,PLWeVDUH_Cw_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/PLWeVDUH_Cw_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:415,uDmEOkAXTfo_clip_5_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/uDmEOkAXTfo_clip_5_6.mp4,resolved,BA,,True
tsh,tsh:416,4q7LmVSgIPk_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/4q7LmVSgIPk_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:417,4q7LmVSgIPk_clip_1_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/4q7LmVSgIPk_clip_1_5.mp4,resolved,BA,,True
tsh,tsh:418,8UJ5PGzu1PE_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/8UJ5PGzu1PE_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:419,OCdmlTxq1Co_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/OCdmlTxq1Co_clip_4_5.mp4,resolved,BA,,True
tsh,tsh:420,OCdmlTxq1Co_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/OCdmlTxq1Co_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:421,PzNpPDd-VWE_clip_1_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/PzNpPDd-VWE_clip_1_6.mp4,resolved,BA,,True
tsh,tsh:422,ZgVmS-AhYgA_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ZgVmS-AhYgA_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:423,ZgVmS-AhYgA_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ZgVmS-AhYgA_clip_1_4.mp4,resolved,AB,,True
tsh,tsh:424,yohSEYq9tSo_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/yohSEYq9tSo_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:425,sra0ywgWITo_clip_4_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/sra0ywgWITo_clip_4_7.mp4,resolved,AB,,True
tsh,tsh:426,2-xMWBQA7iM_clip_5_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/2-xMWBQA7iM_clip_5_6.mp4,resolved,BA,,True
tsh,tsh:427,2-xMWBQA7iM_clip_1_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/2-xMWBQA7iM_clip_1_6.mp4,resolved,BA,,True
tsh,tsh:428,jTMdMnbW9OI_clip_14_17,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/jTMdMnbW9OI_clip_14_17.mp4,resolved,AB,,True
tsh,tsh:429,MvKhjWRNTvI_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/MvKhjWRNTvI_clip_1_4.mp4,resolved,BA,,True
tsh,tsh:430,MvKhjWRNTvI_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/MvKhjWRNTvI_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:431,xH8l5rCWrMU_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/xH8l5rCWrMU_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:432,bpsKpmyexUs_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/bpsKpmyexUs_clip_1_2.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/bpsKpmyexUs_clip_1_2.mp4,ambiguous,BA,video_ambiguous,True
tsh,tsh:433,MeHEDK_Y8sE_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/MeHEDK_Y8sE_clip_3_5.mp4,resolved,AB,,True
tsh,tsh:434,uM6ErLnAGW4_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/uM6ErLnAGW4_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:435,IWHN3TD8mMQ_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/IWHN3TD8mMQ_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:436,ClW3USojCoE_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ClW3USojCoE_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:437,diBZlwUO8rc_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/diBZlwUO8rc_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:438,8DIfyvX7H8Y_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/8DIfyvX7H8Y_clip_1_4.mp4,resolved,BA,,True
tsh,tsh:439,pDjyQ1lKMT8_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/pDjyQ1lKMT8_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:440,ITGlho0dw-k_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ITGlho0dw-k_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:441,ITGlho0dw-k_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ITGlho0dw-k_clip_3_5.mp4,resolved,BA,,True
tsh,tsh:442,iFA1XhZ6VM8_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/iFA1XhZ6VM8_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:443,O8JVA-scYlM_clip_1_11,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/O8JVA-scYlM_clip_1_11.mp4,resolved,BA,,True
tsh,tsh:444,O8JVA-scYlM_clip_1_9,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/O8JVA-scYlM_clip_1_9.mp4,resolved,AB,,True
tsh,tsh:445,vl7OBBTv7KY_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/vl7OBBTv7KY_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:446,LoBjzA2z2Ls_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/LoBjzA2z2Ls_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:447,3X6eP273RoI_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/3X6eP273RoI_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:448,WUYSGCwm6OM_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/WUYSGCwm6OM_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:449,fjoaurNKg60_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/fjoaurNKg60_clip_3_6.mp4,resolved,BA,,True
tsh,tsh:450,ez9uLqGV7AA_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ez9uLqGV7AA_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:451,Sb2SPX38lyQ_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Sb2SPX38lyQ_clip_2_5.mp4,resolved,BA,,True
tsh,tsh:452,91ozOcjKl5M_clip_3_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/91ozOcjKl5M_clip_3_7.mp4,resolved,AB,,True
tsh,tsh:453,sPEed6XrTZA_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/sPEed6XrTZA_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:454,41NQ9UXkPWE_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/41NQ9UXkPWE_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:455,POgIE_9QuYA_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/POgIE_9QuYA_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:456,MZQmJZ_31O0_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/MZQmJZ_31O0_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:457,cdcn6XP1N6A_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/cdcn6XP1N6A_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:458,9FAPy8NVDgY_clip_4_9,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/9FAPy8NVDgY_clip_4_9.mp4,resolved,BA,,True
tsh,tsh:459,9FAPy8NVDgY_clip_4_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/9FAPy8NVDgY_clip_4_8.mp4,resolved,AB,,True
tsh,tsh:460,oEd7WT4mVSE_clip_1_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/oEd7WT4mVSE_clip_1_5.mp4,resolved,BA,,True
tsh,tsh:461,2Sev8z4P7pE_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/2Sev8z4P7pE_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:462,E-M2Cq0RNTs_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/E-M2Cq0RNTs_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:463,OOcsprnRCQQ_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/OOcsprnRCQQ_clip_2_4.mp4,resolved,AB,,True
tsh,tsh:464,o2mqzjWJJNw_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/o2mqzjWJJNw_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:465,QWFedtlPRYM_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/QWFedtlPRYM_clip_2_5.mp4,resolved,AB,,True
tsh,tsh:466,QWFedtlPRYM_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/QWFedtlPRYM_clip_3_6.mp4,resolved,BA,,True
tsh,tsh:467,QWFedtlPRYM_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/QWFedtlPRYM_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:468,5Y4YkCkgShc_clip_5_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/5Y4YkCkgShc_clip_5_8.mp4,resolved,AB,,True
tsh,tsh:469,ouqYXdtEuCI_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ouqYXdtEuCI_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:470,C0F-xroK_Eg_clip_3_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/C0F-xroK_Eg_clip_3_7.mp4,resolved,BA,,True
tsh,tsh:471,aSPPD0fDI3g_clip_5_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/aSPPD0fDI3g_clip_5_6.mp4,resolved,BA,,True
tsh,tsh:472,9y2BKvWMN9Y_clip_6_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/9y2BKvWMN9Y_clip_6_7.mp4,resolved,AB,,True
tsh,tsh:473,_pwC3oNzQT8_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/_pwC3oNzQT8_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:474,8EfkFxoXI_4_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/8EfkFxoXI_4_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:475,J4FBxa5FWSo_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/J4FBxa5FWSo_clip_1_3.mp4,resolved,BA,,True
